"PlotID","lon","lat","hii","age_yr","elem_m"
495,-155.81,19.47,12.5782871246338,1125,1448.43408203125
496,-154.94,19.4,22,300,91.3482894897461
497,-155.79,20.17,21.7346649169922,190000,717.0283203125
498,-155.38,19.3,10,98,722.194519042969
499,-155.79,19.17,11.1871566772461,475,1333.17553710938
500,-155.81,19.14,10,475,880.519958496094
501,-155.86,19.6,12,710,1304.30505371094
502,-155.83,19.19,13,2250,NA
503,-155.93,19.66,24.7707595825195,20500,875.942626953125
504,-155.7,19.17,6,101,1594.37890625
505,-155.79,19.11,24,1125,747.111145019531
506,-155.32,19.76,7,37500,1656.650390625
507,-155.25,19.96,10,182000,519.182678222656
508,-155.83,19.52,15.5556182861328,475,1352.65954589844
509,-155.39,19.61,10,2250,1948.27453613281
510,-155.13,19.53,28,20500,599.666564941406
511,-155.47,19.4,6,1125,NA
512,-155.56,19.81,6,37500,2661.59985351562
513,-155.75,19.53,8,2250,1881.31896972656
514,-155.55,19.8,6,37500,2626.49267578125
515,-156.12,20.82,16,545000,280.170379638672
516,-155.89,19.45,17,1125,228.823135375977
517,-155.96,19.61,38,8000,165.636642456055
518,-155.95,19.54,27.9914398193359,8000,135.468902587891
519,-156.85,20.87,21,NA,NA
520,-158.12,21.36,44.7552375793457,3305000,196.852493286133
521,-159.43,22.01,22,2e+06,272.428680419922
522,-157.98,21.47,38,2400000,272.854248046875
523,-159.33,22.14,30.0719738006592,2e+06,94.3225555419922
524,-158.14,21.54,18,3305000,274.325164794922
525,-156.93,20.85,37,1380000,543.121398925781
526,-155.44,19.31,12.4138813018799,1125,812.257202148438
527,-155.84,19.1,10,1125,396.875030517578
528,-155.54,19.13,14,4000,126.507476806641
529,-155.94,19.53,34.9145622253418,8000,219.403533935547
530,-155.64,19.02,14,4000,292.162048339844
531,-155.92,19.54,37.4922866821289,20500,548.989074707031
532,-155.73,20.02,21.4796562194824,182000,599.619567871094
533,-155.62,19.81,18,37500,NA
534,-155.7,19.66,5.45349550247192,4000,1673.50537109375
